package,repository,revision,path,line,kind,declaration
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,52,lemma,hypDist_symm
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,56,lemma,hypDist_nonneg
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,82,lemma,heatKernelH_diag_simp
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,101,def,McKeanIdentityLower_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,113,def,HeatKernel_Periodization_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,125,def,HeatKernelDiagTendsto_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,135,def,HeatKernelMassOne_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,157,lemma,heatKernel_ge_identity_term
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,166,theorem,heatKernel_diag_lower
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,177,theorem,heatKernel_diag_tendsto
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/HeatKernel.lean,185,theorem,heatKernel_mass_one
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/JK96_GreenConstant_143.lean,42,def,DiagConstUnique_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/JK96_GreenConstant_143.lean,55,def,DiagConstThetaFormula_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/JK96_GreenConstant_143.lean,68,theorem,diagConst_unique
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/JK96_GreenConstant_143.lean,77,theorem,diagConst_theta_formula
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ModularCurve.lean,36,def,X
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ModularCurve.lean,47,lemma,X
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ModularCurve.lean,77,def,CompactSpaceX0_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ModularCurve.lean,91,theorem,genus_X0_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ModularCurve.lean,94,theorem,genus_X0_143_pos
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ThetaFactorization.lean,37,lemma,deg_canonical_X0_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ThetaFactorization.lean,41,lemma,deg_theta_divisor_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ThetaFactorization.lean,51,lemma,dim_count_14_13
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ThetaFactorization.lean,70,def,ThetaDiagonalOrderOne_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ThetaFactorization.lean,86,def,GreenDiagAsymp143_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ThetaFactorization.lean,97,theorem,theta_diagonal_order_one
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/JorgensonKramer/ThetaFactorization.lean,107,theorem,green_diagonal_asymp_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Master.lean,27,def,ArakelovPositivity_to_RH_Bridge
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Master.lean,33,theorem,RH_conditional_on_bridge
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHCoreProof.lean,158,theorem,proved_brick_inventory
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHCoreProof.lean,191,structure,Route1OpenDebt
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHCoreProof.lean,204,theorem,route1_master_theorem
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHCoreProof.lean,218,structure,Route2OpenDebt
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHCoreProof.lean,232,theorem,route2_master_theorem
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHCoreProof.lean,250,structure,Route3OpenDebt
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHCoreProof.lean,263,theorem,route3_master_theorem
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHCoreProof.lean,281,inductive,TotalOpenDebt
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHCoreProof.lean,292,theorem,rh_core_master_theorem
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHCoreProof.lean,320,theorem,certifications_bridge_audit
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteA.lean,125,def,Gate1_GrowthBound
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteA.lean,144,def,Gate2_ZeroRepulsion
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteA.lean,159,structure,RouteAOpenDebt
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteA.lean,180,theorem,route_a_exp_dominates
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteA.lean,213,theorem,route_a_master_theorem
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteA.lean,221,theorem,route_a_explicit
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteA.lean,237,theorem,route_a_gate_count
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteA.lean,244,theorem,route_a_proved_steps
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,112,def,Gate1_LambdaToNu
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,130,def,Gate2_NuBound
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,146,def,Gate3_BC6
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,164,def,Gate4_Langlands
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,180,def,Gate5_IK
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,195,structure,RouteBOpenDebt
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,216,theorem,route_b_arakelov_brick
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,223,theorem,route_b_kim_sarnak_arithmetic
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,235,theorem,route_b_ks_chain
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,251,theorem,route_b_weil_bound
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,284,theorem,route_b_master_theorem
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,302,theorem,route_b_explicit
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,320,theorem,route_b_kimSarnak_form
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RHRouteB.lean,332,theorem,route_b_open_debt_count
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,122,theorem,clay_rh_statement
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,138,inductive,GateStatus
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,145,def,gate_m1_status
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,151,def,gate_m1_lean_gap
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,157,def,gate_m2_status
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,163,def,gate_m2_lean_gap
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,169,def,gate_m3_status
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,175,def,gate_m3_lean_gap
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,186,theorem,route_b_no_clay_open_problems
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,196,theorem,gate_m1_input_1_proved
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,203,theorem,gate_m1_input_2_proved
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,210,theorem,gate_m1_inputs_discharged
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,232,structure,RouteB_ClayDebt
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,257,theorem,route_b_clay_certificate
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,286,theorem,route_b_unconditional_bricks
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,332,theorem,lean_formalization_priority
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosed.lean,355,theorem,route_a_deferred
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,56,constant,C_S14_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,86,theorem,brick_C_S14_gt_tau
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,92,theorem,brick_arakelov_pos
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,98,theorem,brick_sq_free
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,130,def,BC6_direct_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,142,theorem,BC6_via_KimSarnak
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,175,structure,RouteBMinimalDebt
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,201,theorem,route_b_via_bost_closure
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,210,theorem,route_b_bost_explicit
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,236,theorem,route_b_cps_decomposition
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,266,theorem,route_b_ik_decomposition
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,301,structure,RouteBFullDebt
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,323,theorem,route_b_full_closure
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/RouteBClosure.lean,377,theorem,route_b_issue_report
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/AbbesUllmo.lean,31,theorem,abbes_ullmo_1996_1_2
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/AbbesUllmo.lean,44,theorem,h2_weil_transfer_abbes_ullmo
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/ConverseTheorem.lean,50,def,CPS_FunctionalEquation_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/ConverseTheorem.lean,57,def,CPS_EulerProduct_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/ConverseTheorem.lean,64,def,CPS_BoundedStrips_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/ConverseTheorem.lean,74,def,CPS_ConverseAndUniqueness_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/ConverseTheorem.lean,84,def,WeilBound_to_GRH_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/ConverseTheorem.lean,101,theorem,langlands_descent_scaffold
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/ConverseTheorem.lean,115,theorem,S4_naive_fails
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,48,theorem,index_gamma0_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,56,theorem,area_gamma0_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,64,theorem,weyl_coeff_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,74,theorem,genus_formula_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,82,theorem,num_cusps_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,88,theorem,num_cusps_count
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,94,theorem,gate1_input1
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,99,theorem,gate1_input2
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,120,def,SelbergWeilBC6_143_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,136,theorem,bc6_from_trace_weil
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate1_BC6Arithmetic.lean,147,theorem,gate1_arithmetic_complete
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate2_EulerBound.lean,44,theorem,euler_denom_bound
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate2_EulerBound.lean,56,theorem,euler_factor_pos
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate2_EulerBound.lean,67,theorem,euler_factor_pos_at_3
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate2_EulerBound.lean,70,theorem,euler_factor_pos_at_5
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate2_EulerBound.lean,73,theorem,euler_factor_pos_at_11
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate2_EulerBound.lean,76,theorem,euler_factor_pos_at_13
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate2_EulerBound.lean,97,def,DeligneBound_143a1_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate2_EulerBound.lean,111,theorem,gate2_proved_bricks
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate3_RSClosure.lean,70,theorem,RS_Identity_closed
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate3_RSClosure.lean,89,theorem,gate3_from_ik
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/Gate3_RSClosure.lean,103,theorem,gate3_closure_report
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/GrowthContradiction.lean,35,def,GrowthBound
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/GrowthContradiction.lean,43,def,ZeroRepulsion
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/GrowthContradiction.lean,57,theorem,exp_loglog_dominates_sq
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/GrowthContradiction.lean,99,theorem,riemannHypothesis_of_growth_and_repulsion
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/IwaniecKowalski.lean,45,def,RS_Identity_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/IwaniecKowalski.lean,52,def,GRH_sym2_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/IwaniecKowalski.lean,59,def,L_sym2_NonVanishing_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/IwaniecKowalski.lean,66,def,Residue_Argument_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/IwaniecKowalski.lean,73,def,ZetaZeroFree_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/IwaniecKowalski.lean,78,def,IK_Descent_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/IwaniecKowalski.lean,90,theorem,nonvanishing_at_one_scaffold
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/IwaniecKowalski.lean,107,theorem,grh_to_rh_descent_scaffold
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/JorgensonKramer.lean,26,theorem,K_infty_143_value
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/JorgensonKramer.lean,29,theorem,ogg_schoof_coeff_11
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/JorgensonKramer.lean,32,theorem,ogg_schoof_coeff_13
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/JorgensonKramer.lean,35,theorem,arakelov_pairing_positive
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/JorgensonKramer.lean,39,theorem,log_11_exceeds_one
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/JorgensonKramer.lean,43,theorem,K_143_val_lt_24_log_143
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakAuxiliary.lean,48,def,LambdaToNu_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakAuxiliary.lean,55,def,NuBound_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakAuxiliary.lean,65,lemma,ks_lambda_lb
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakAuxiliary.lean,83,theorem,kim_sarnak_discharge
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakMainTheorem.lean,43,def,LambdaToNu_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakMainTheorem.lean,50,def,NuBound_OPEN
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakMainTheorem.lean,58,theorem,kim_sarnak_arithmetic
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakMainTheorem.lean,66,theorem,sq_le_of_abs_le
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakMainTheorem.lean,77,theorem,lambda_lb_of_nu_sq_ub
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakMainTheorem.lean,95,theorem,kim_sarnak_squarefree_scaffold
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakMainTheorem.lean,106,theorem,kim_sarnak_143_scaffold
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/KimSarnakMainTheorem.lean,116,theorem,lambda_1_pos_143_scaffold
Core,arakelov-positivity-rh-core,da3b943c662f37c62f8bbaf6ad38783a84ed9b54,ArakelovRH/Scaffold/RouteBReduction.lean,73,theorem,route_b_from_nine_surfaces
